Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045
FI,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,1.516599739,0.768649167,0.073962928,0.044074663,0.021884295,,
FI,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,7.678885828,9.037823188,10.78490495,9.233385505,5.522727507,0.215465301,
FI,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.069153534,0.031685043,0.002732323,,,,
FI,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,7.371181856,4.223002361,,,,,
FI,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,10.7734646,9.069349802,5.529344367,2.534766209,0.607932151,0.133204835,
FI,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.029908206,0.204209391,,,0.002456364,,
FI,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,10.91447696,11.22646882,8.487730299,3.150006634,2.011448578,0.926997024,0.30829939
FI,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,1.751335341,0.423573637,0.025625479,0.050897504,0.025279373,0.010041038,
FI,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.752977358,0.61943725,,,,,
FI,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,37.46638161,36.28983946,26.95022471,16.49046681,,,
FI,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,1.694719495,1.741378704,1.457267789,,
FI,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.406429229,0.427853561,0.396834488,0.041153198,,,
FI,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.600078884,0.581108047,0.487656809,0.429279555,0.374358806,,
FI,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.09782132,0.075540256,,,,,
FI,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,8.480692703,7.358567434,4.773693602,2.789582309,,,
FI,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.021435541,0.126862538,0.122248025,0.119542265,,
FR,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,9.107129387,7.521260583,,,,,
FR,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,8.583694634,7.004956603,5.347684932,2.385966067,,,
FR,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,4.462349684,3.767194529,,,,,
FR,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,15.15652598,15.03117664,15.60211014,15.02421319,11.60132191,5.688216902,
FR,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.80926341,0.369191171,0.063170312,0.018833385,0.009351299,,
FR,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,2.331798526,1.701136419,0.052575615,0.067754804,0.033642143,,
FR,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,54.29347155,62.61658372,61.28226945,57.9984664,24.25914687,11.69681754,
FR,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,10.53535453,1.067732331,,,,,
FR,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,5.444755995,2.414312923,,,,,
FR,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,45.29664035,42.89756424,33.57699061,9.889582749,4.730508504,1.059436242,0.058897724
FR,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,1.377531904,,0.360421767,,0.146479583,0.173808539,
FR,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,80.68270352,76.69014983,78.32012427,33.67764368,23.14762516,11.41766863,5.400018496
FR,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.246010453,0.046815574,0.024064881,0.007186993,0.003568542,,
FR,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,23.18922249,13.21971827,0.463205102,0.673670422,0.334496077,0.132868615,
FR,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,6.164383876,4.895212202,,,,,
FR,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,375.2873491,363.7876707,269.2196682,165.3087641,,,
FR,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,17.72866207,17.45645921,14.60838798,,
FR,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,3.914477184,3.456912811,2.972718404,0.401761311,,,
FR,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,4.960633299,4.803808307,3.907241587,3.72613241,3.150954776,,
FR,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,1.779036992,1.31137388,,,,,
FR,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,95.86696462,83.14714256,53.93970851,31.52050994,,,
FR,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,0.242208007,1.433466177,1.381325105,1.35075174,,
GR,Power,CO2,P_Coal_Lignite,Emissions,GradualDevelopment_globalLimit,17.43496125,13.73764249,7.851147148,1.526221532,,,
GR,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,3.505182939,2.860499519,7.469130727,6.827264897,3.179770417,,
GR,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,2.713241937,2.290566832,,,,,
GR,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,0.855537022,1.255500399,1.260903207,1.249063318,1.140316742,0.285549667,
GR,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.647297567,0.048815574,0.004026598,0.007354384,0.014606623,,
GR,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,5.848508937,6.230496583,5.862126752,5.110621452,3.48403656,1.145037018,
GR,Industry,CO2,HMI_Oil,Emissions,GradualDevelopment_globalLimit,2.571381196,0.488664432,,,,,
GR,Industry,CO2,HHI_BF_BOF,Emissions,GradualDevelopment_globalLimit,6.393020593,6.233776054,3.480596286,1.797196904,0.350716142,0.096135641,0.009086413
GR,Industry,CO2,HHI_DRI_EAF,Emissions,GradualDevelopment_globalLimit,0.110904094,0.012503574,,0.028427438,0.009221542,,
GR,Buildings,CO2,HLR_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,8.789136413,9.488156392,6.919577175,3.653890627,2.318672497,0.510263675,
GR,Buildings,CO2,HLR_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.0196768,0.003818992,0.000980905,0.000584484,0.000300961,,
GR,Buildings,CO2,HLR_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,4.537908141,0.604882682,0.082141729,0.131839187,0.065461819,0.026007455,
GR,Transportation,CO2,FRT_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.131362973,0.110836743,,,,,
GR,Transportation,CO2,FRT_Road_ICE,Emissions,GradualDevelopment_globalLimit,40.96089139,38.76156237,28.68534534,17.61364248,,,
GR,Transportation,CO2,FRT_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,1.888988265,1.859985061,1.55652318,,
GR,Transportation,CO2,FRT_Ship_Conv,Emissions,GradualDevelopment_globalLimit,0.141809714,0.149285009,0.153846616,,,,
GR,Transportation,CO2,PSNG_Air_Conv,Emissions,GradualDevelopment_globalLimit,0.893352192,0.86510984,0.716679163,0.621326835,0.531984562,,
GR,Transportation,CO2,PSNG_Rail_Conv,Emissions,GradualDevelopment_globalLimit,0.242715008,0.178059509,,,,,
GR,Transportation,CO2,PSNG_Road_ICE,Emissions,GradualDevelopment_globalLimit,14.38710171,12.56228267,8.094926919,4.730396797,,,
GR,Transportation,CO2,PSNG_Road_PHEV,Emissions,GradualDevelopment_globalLimit,,,0.215125448,0.207300449,0.202712193,,
HR,Power,CO2,P_Coal_Hardcoal,Emissions,GradualDevelopment_globalLimit,1.38887936,1.147027031,0.655842946,0.127550145,,,
HR,Power,CO2,P_Gas,Emissions,GradualDevelopment_globalLimit,0.333442924,0.272115134,1.049262604,,,,
HR,Power,CO2,P_Oil,Emissions,GradualDevelopment_globalLimit,0.115428211,0.097446537,,,,,
HR,Industry,CO2,HLI_Gas_Boiler,Emissions,GradualDevelopment_globalLimit,0.480953903,0.589776311,0.600836036,0.574767609,0.54942074,0.162336777,
HR,Industry,CO2,HLI_Hardcoal,Emissions,GradualDevelopment_globalLimit,0.006894698,0.00074624,0.000610341,,,,
HR,Industry,CO2,HLI_Lignite,Emissions,GradualDevelopment_globalLimit,0.025803848,0.023148153,0.002047989,0.000161785,0.000321322,,
HR,Industry,CO2,HLI_Oil_Boiler,Emissions,GradualDevelopment_globalLimit,0.20626569,0.04959416,0.001685316,0.002327327,0.004622331,,
HR,Industry,CO2,HMI_Gas,Emissions,GradualDevelopment_globalLimit,3.25422199,3.217334562,3.045628947,2.776608036,1.840668051,0.555923171,
HR,Industry,CO2,HMI_HardCoal,Emissions,GradualDevelopment_globalLimit,0.102695068,0.041780425,,,,,
